ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-12-06,33,139115,548,Employed,High School,10,10610,36,Divorced,3,Rent,319,0.2053685754610479,4,2,0.3698036266786609,0,Debt Consolidation,0,21,26,1950,1302,153480,15383,11592.916666666666,0.673022980916365,7,138097,0.22161,0.2287176634610652,410.0013551882122,0.062883343005848,1,38.400000000000006
2018-12-08,42,67760,542,Employed,High School,19,48408,120,0,0,Mortgage,413,0.2043036523685245,2,2,0.5163986726593724,0,Debt Consolidation,0,26,4,38858,1080,112182,21085,5646.666666666667,0.9254825650707827,5,91097,0.332408,0.317614009473874,1339.533951061993,0.3103661070357721,0,59.0
2018-12-15,31,65622,431,Employed,High School,9,35136,48,1,0,Mortgage,342,0.1262339995162814,6,1,0.4292483092526335,0,Other,0,22,21,8234,138,14679,53780,5468.5,0.7812509144882609,4,6038,0.3146359999999999,0.360098550719662,1390.8154345005612,0.3168721650362185,0,55.0
2018-12-22,27,59387,544,Employed,High School,8,18400,72,1,1,Mortgage,720,0.1981211963771746,5,0,0.4068078297756348,0,Home,0,20,20,5790,545,32190,4819,4948.916666666667,0.6299150831680809,6,27371,0.2613999999999999,0.2723374200115144,521.1591506543672,0.2507941099542392,0,55.0
2018-12-23,39,19530,533,Employed,High School,15,16936,60,1,2,Own,643,0.2674216278217097,2,0,0.1114990527057087,0,Home,0,20,14,7280,1233,90564,11153,1627.5,0.8410639607230453,7,79411,0.255436,0.2471657015591277,494.2837883187508,0.6987918822235027,0,50.0
2018-12-26,30,22019,545,Self-Employed,High School,9,10094,48,0,2,Own,175,0.1593787055965933,2,2,0.100713434706256,0,Other,0,20,24,2444,5271,27005,5841,1834.9166666666667,0.8374394539809356,5,21164,0.232594,0.2346545226828594,326.1070992642812,0.2730952900300365,0,54.0
2018-12-28,58,46693,650,Employed,High School,37,30185,84,1,3,Mortgage,288,0.3170289655214109,3,0,0.0549110339363225,1,Auto,0,16,28,27102,1073,1447011,28452,3891.0833333333335,0.8480769967131372,6,1418559,0.230185,0.2137236304920302,695.458229666492,0.2527466377400874,1,39.2
2018-12-31,48,15248,515,Employed,High School,27,19403,36,1,0,Mortgage,212,0.1634420928621077,3,1,0.4551029082502321,0,Home,0,23,29,3845,292,30509,40003,1270.6666666666667,0.8873806744355331,4,5376,0.246903,0.2051613657350483,726.1978379193016,0.7383508692964073,0,57.0
2019-01-01,35,39345,601,Employed,High School,13,17206,24,1,0,Own,357,0.4482045991103393,4,1,0.0240909671052111,0,Education,0,26,2,16757,2328,63640,44716,3278.75,0.6296224078829487,5,18924,0.191706,0.1902694520001267,867.5559343587488,0.3734825571814712,0,53.0
2019-01-02,42,20078,611,Self-Employed,High School,20,23166,60,1,1,Mortgage,282,0.4415547373559722,3,0,0.160886868383215,0,Auto,0,18,26,4448,2127,58499,10295,1673.1666666666667,0.832166490837298,4,48204,0.2226659999999999,0.2565009696445839,688.810238860567,0.580223272553382,0,53.0
2019-01-03,40,162439,606,Employed,High School,14,21107,60,Divorced,1,Mortgage,639,0.0813730206653318,2,1,0.5457122744128271,0,Home,0,22,4,892,975,57327,25861,13536.583333333334,0.9143607000170332,13,31466,0.223107,0.2577050827850497,629.0890131026287,0.0936786618806539,1,44.0
2019-01-10,65,94430,591,Employed,High School,43,17300,48,0,1,Own,329,0.2967504358852464,3,1,0.3196122334812001,0,Auto,0,25,27,1469,204,12007,30138,7869.166666666667,0.9778781847047776,9,10299,0.2168,0.2266727945469291,551.3415556449185,0.1118722722412265,1,42.400000000000006
2019-01-25,33,27379,557,Employed,High School,10,42959,24,1,0,Mortgage,817,0.1138687495019542,3,3,0.0372829981700588,0,Home,0,13,17,13305,2213,196337,9239,2281.583333333333,0.6657390647176077,10,187098,0.2394589999999999,0.2586945700295591,2311.5700545685613,1.3712276071011626,0,47.0
2019-01-26,29,40688,550,Employed,High School,7,22853,48,0,0,Own,145,0.4429660339202055,3,1,0.5342308483118097,0,Debt Consolidation,0,27,17,4947,3518,62255,35939,3390.6666666666665,0.848859486653971,4,26316,0.242853,0.2902697391285569,809.962450253111,0.2816444505268711,0,60.0
2019-01-27,45,93411,551,Employed,High School,26,23157,72,0,3,Mortgage,499,0.0864233695547396,1,0,0.4042919518418408,0,Auto,0,24,2,3177,1007,4184,7492,7784.25,0.9099151612267554,11,8165,0.262657,0.210127270311488,568.3529856927292,0.1371169972306554,1,46.400000000000006
2019-02-01,19,33191,576,Employed,High School,0,19786,36,1,1,Mortgage,523,0.0945129335256683,2,1,0.2562940967824819,0,Education,0,26,4,1166,6425,595464,6806,2765.9166666666665,0.8751706680482905,8,588658,0.216786,0.2290581701886789,764.939625493766,0.4656465760575214,0,47.0
2019-02-02,56,24858,536,Employed,High School,32,6505,48,0,1,Rent,827,0.4343008742342029,0,1,0.2123531803966269,0,Education,0,32,16,10324,1064,157789,41509,2071.5,0.9018081084062212,7,116280,0.233505,0.2112946111589402,201.88508038972924,0.4966860151531398,0,51.0
2019-02-05,20,15000,542,Employed,High School,0,17597,36,0,3,Rent,347,0.4570341909209233,4,1,0.0987855545258792,0,Auto,0,24,9,21806,2838,24644,4478,1250.0,0.7135437583505105,6,20166,0.231597,0.2189635585973578,671.0942510397615,0.8144754008318092,0,54.0
2019-02-09,34,40420,607,Employed,High School,14,46281,24,1,0,Rent,434,0.2013227357118773,3,2,0.3762658830530577,0,Debt Consolidation,0,25,5,4169,3015,19441,27821,3368.333333333333,0.4851044923611497,3,1912,0.2177809999999999,0.2292688948239002,2422.2094243030524,0.8479592551122372,0,54.0
2019-02-13,41,24075,506,Employed,High School,15,23360,24,0,2,Mortgage,473,0.2091568968108146,2,2,0.4634034595708375,0,Home,1,25,18,5529,514,58320,20984,2006.25,0.5722375919212529,3,37336,0.2453599999999999,0.269723815614816,1269.9950923981858,0.8687826005723044,0,64.0
2019-02-14,46,27464,513,Employed,High School,23,8521,60,1,0,Other,269,0.4121227068228622,6,1,0.3124644225409352,0,Home,0,29,27,3550,3172,49313,11764,2288.6666666666665,0.8131457329557301,4,37549,0.257021,0.2991205685749381,275.223177449143,0.2377904940791478,0,57.0
2019-02-17,21,88618,580,Employed,High School,1,16561,36,Widowed,0,Other,662,0.36763501192933,3,4,0.4592182719652231,0,Home,0,19,8,4620,4613,13507,24718,7384.833333333333,0.7511895308976972,5,9748,0.211561,0.1813289721737068,599.8244860040409,0.1708670228627196,0,56.0
2019-02-24,40,81906,456,Employed,High School,18,78598,36,1,0,Mortgage,447,0.4567445665557759,3,1,0.4597129880451889,0,Home,0,28,15,4418,343,64751,4292,6825.5,0.8256304124843663,4,60459,0.335598,0.3557464774472288,3581.071272071459,0.5901503585190037,0,54.0
2019-02-25,64,36477,577,Employed,High School,44,28510,72,1,1,Rent,210,0.0521072363607904,4,2,0.3517629676664932,0,Education,0,25,18,313,607,108038,28726,3039.75,0.8320891317988713,4,79312,0.25501,0.2815801928337187,824.1339950311676,0.3402036335327469,0,52.0
2019-02-28,51,67500,589,Employed,High School,31,26327,60,1,0,Rent,301,0.1833119789809695,2,2,0.0968833734797559,0,Home,0,33,4,481,2430,78608,35775,5625.0,0.751449396193217,3,42833,0.236827,0.2606859672671848,789.3122347578073,0.1938332861791657,0,52.0
2019-03-02,56,92706,627,Employed,High School,29,15372,48,0,2,Mortgage,304,0.2773279386373741,2,1,0.2809692015442831,0,Home,0,25,10,1741,779,19927,11032,7725.5,0.8215338130478335,4,8895,0.196872,0.2244631852958231,488.0437896381375,0.1025233045936363,1,38.400000000000006
2019-03-04,48,116551,558,Employed,High School,26,26501,96,Divorced,0,Mortgage,340,0.2049380420705052,2,1,0.5275008024958817,0,Auto,0,22,8,6369,1211,83685,27575,9712.583333333334,0.956584411054392,8,56110,0.282501,0.2260008,598.9927529754812,0.0966779610274109,1,44.8
2019-03-07,25,79101,506,Employed,High School,4,84286,36,Widowed,1,Other,486,0.4969847454237326,3,1,0.3886992162997081,0,Education,0,27,11,1847,1969,173560,3131,6591.75,0.7427105685204907,3,170429,0.3162859999999999,0.2915289230976783,3539.079174856134,0.6106237607397329,0,51.0
2019-03-09,36,44241,606,Employed,High School,16,17042,48,Widowed,3,Mortgage,763,0.3273928057571088,3,2,0.2279006123160472,0,Home,0,27,24,1945,727,102813,9353,3686.75,0.8476181738407241,11,93460,0.209042,0.2211353905239472,537.977593849673,0.3528792551297682,0,48.0
2019-03-10,48,47722,584,Unemployed,High School,29,17873,60,1,2,Rent,226,0.4856239533404128,9,1,0.2109745240406323,0,Home,0,20,29,469,5474,28368,29588,3976.8333333333335,0.8021774301170567,4,8251,0.230873,0.2770476,553.3114302783123,0.1959628088374281,0,57.0
2019-03-11,58,53571,519,Employed,High School,35,36976,36,1,3,Mortgage,248,0.182934191461141,2,2,0.3333338008945051,0,Debt Consolidation,0,22,16,2430,759,130584,21078,4464.25,0.7330927659618744,4,109506,0.262476,0.2238846438952924,1419.5718824501314,0.3735390899815493,0,49.0
2019-03-13,59,30590,546,Employed,High School,38,12136,48,1,0,Rent,265,0.354727078206204,4,0,0.1600754323198807,0,Education,0,25,17,3190,655,37086,67348,2549.1666666666665,0.8002599420845573,4,8831,0.234136,0.2417104169368424,396.804305367692,0.2596159419552895,0,51.0
2019-03-15,19,57523,537,Employed,High School,0,31208,24,1,0,Own,915,0.2038208594330932,0,1,0.2558747918903545,0,Debt Consolidation,0,20,5,12741,8018,33479,26590,4793.583333333333,0.7462484150034027,6,6889,0.237708,0.2419970449695661,1653.1134732824175,0.5357398202351931,0,54.0
2019-03-16,39,66712,609,Employed,High School,18,23884,96,1,0,Own,508,0.3242835952651849,6,1,0.0949891066743909,1,Auto,0,31,16,2756,4247,163785,60439,5559.333333333333,0.9497537299344666,3,103346,0.254384,0.2412999362387121,563.6250948891612,0.1927614393013241,0,55.0
2019-03-21,24,102472,438,Employed,High School,4,27374,48,Divorced,2,Other,267,0.2322560010631708,2,3,0.2779249147595986,0,Other,0,23,6,1091,1320,189263,52751,8539.333333333334,0.8674990075819422,5,136512,0.303374,0.270477610192382,939.1864528046536,0.1412506580690904,1,39.2
2019-03-24,28,65027,539,Self-Employed,High School,10,40657,48,1,0,Mortgage,590,0.2048367433064858,5,1,0.3885321076861452,0,Debt Consolidation,0,25,29,2022,1001,41102,8982,5418.916666666667,0.9175090102656194,6,32120,0.266157,0.2555686242153274,1360.7276086778684,0.3599847956100453,0,57.0
2019-03-27,39,15000,549,Employed,High School,16,22964,24,Divorced,2,Own,473,0.6016280308315776,1,3,0.2314069796071914,0,Home,0,32,2,4629,314,32744,36021,1250.0,0.8786021728352276,5,3410,0.2234639999999999,0.2327868714584823,1205.8802645661904,1.3431042116529524,0,60.0
2019-04-04,33,58110,524,Employed,High School,13,30085,36,1,0,Own,404,0.3340453442672475,2,1,0.7019562779929345,0,Auto,0,29,29,1457,6251,54508,15910,4842.5,0.6842095503524819,6,38598,0.253085,0.2738207980907289,1234.4017386427297,0.3383379945570944,0,58.0
2019-04-08,31,55181,514,Self-Employed,High School,8,33613,12,Divorced,0,Mortgage,652,0.3520763814300452,6,1,0.6286606816939042,0,Home,0,18,28,6517,1493,27674,17742,4598.416666666667,0.576199239737503,6,9932,0.241613,0.2279591238997794,3158.877627436653,0.8287369117855753,0,61.0
2019-04-09,42,84242,603,Employed,High School,18,24333,84,0,2,Rent,242,0.3879292867537005,4,0,0.1809887947349224,0,Education,0,18,8,6648,877,12001,93983,7020.166666666667,0.9032432107979892,6,4740,0.247833,0.2694611655674389,646.5047460106134,0.1265646227787488,0,47.0
2019-04-10,38,80819,551,Employed,High School,19,21992,108,1,2,Mortgage,334,0.2736648472592098,1,2,0.3722351136071326,0,Home,0,19,9,17139,764,203305,18480,6734.916666666667,0.8119289845790976,2,184825,0.291492,0.2929007606410592,579.6510886029137,0.1356588557546488,0,50.0
2019-04-12,47,42829,631,Employed,High School,24,23539,48,1,2,Own,240,0.2072943816082377,4,1,0.598620980788862,0,Home,0,16,20,2191,122,300830,12900,3569.083333333333,0.6607044454205051,5,287930,0.203039,0.2368788541632335,763.3586560561963,0.2811250291315313,0,50.0
2019-04-16,36,58640,601,Employed,High School,11,12911,48,0,1,Rent,562,0.2027975753012271,6,0,0.5818285799646494,1,Auto,0,29,19,1645,4010,26959,54570,4886.666666666667,0.9520520808443604,5,6297,0.207411,0.2176610466820044,405.1372952417302,0.1979134983441467,0,67.0
2019-04-19,56,136707,644,Employed,High School,36,23045,48,1,1,Own,1158,0.2817973056043263,1,2,0.2569667075309116,0,Auto,0,26,22,1720,1511,58845,261099,11392.25,0.9708071241966096,6,9035,0.196045,0.2016188931739191,703.256954219262,0.1633792230875605,1,37.6
2019-04-23,43,52731,599,Employed,High School,19,11577,36,1,2,Own,520,0.3199375859216435,3,1,0.2573424131781143,0,Education,0,28,1,1291,2015,259710,16775,4394.25,0.9797773752374068,11,242935,0.197077,0.1914074898553908,425.19104077189,0.2150972386122523,1,41.6
2019-04-24,76,91120,686,Employed,High School,58,32018,36,Divorced,2,Rent,428,0.1040948349893611,3,0,0.1888247907885693,0,Home,0,25,12,3661,2003,168717,58023,7593.333333333333,0.5724277469415348,8,110694,0.174018,0.1540308215425253,1116.244968182935,0.2033685208318176,1,30.4
2019-04-28,20,28624,591,Employed,High School,0,22349,36,Divorced,1,Rent,535,0.1905264871895791,3,1,0.2757116371689568,0,Education,0,34,14,6059,1018,75653,89933,2385.333333333333,0.7842903730096057,9,4714,0.211849,0.2306130121242448,865.8377882805867,0.587271291900749,0,53.0
2019-05-07,57,83062,588,Self-Employed,High School,33,22266,36,1,5,Own,319,0.4182017351572963,6,1,0.086049533495112,0,Home,0,18,6,1354,4368,218663,10635,6921.833333333333,0.9554968655968168,7,208028,0.213266,0.1859290148166333,811.6072531852761,0.163339277145064,1,40.8
2019-05-09,29,37098,569,Employed,High School,7,18782,72,1,2,Mortgage,402,0.0627916822319966,3,0,0.0981207741636916,0,Debt Consolidation,0,26,26,893,13255,53168,41600,3091.5,0.6729224968564387,7,11568,0.249282,0.2161734408036615,467.6623160724301,0.2813075581667249,0,50.0
2019-05-10,58,15000,638,Employed,High School,33,18820,36,1,2,Own,773,0.2365477662456012,3,2,0.235348068579584,0,Debt Consolidation,0,18,4,1661,1632,55061,9082,1250.0,0.8584063089874674,5,45979,0.18482,0.2044088053208998,703.653537770545,1.181322830216436,0,54.0
2019-05-18,23,52656,582,Employed,High School,0,12369,48,1,1,Mortgage,362,0.420974273681754,2,1,0.175691947313273,0,Other,0,26,5,9540,948,10488,37160,4388.0,0.7950490328556782,4,2154,0.216369,0.2429726455580893,405.2874963237088,0.1748604139297422,0,53.0
2019-05-20,32,73090,532,Self-Employed,High School,12,10206,24,0,0,Mortgage,556,0.2427131510839635,4,0,0.30862005087373,0,Education,0,30,6,2334,2608,47421,4639,6090.833333333333,0.825561533933176,7,42782,0.2192059999999999,0.1938294114386974,516.3711969653602,0.1760631326253157,1,47.2
2019-05-29,29,19553,559,Employed,High School,6,22294,36,0,1,Mortgage,351,0.4949745571510363,2,0,0.1994407970301627,0,Debt Consolidation,0,30,1,770,903,19511,49921,1629.4166666666667,0.8119419137448677,6,7844,0.227794,0.2170968670070238,848.0733237866242,0.7358911617367918,0,57.0
2019-06-03,41,24251,549,Employed,High School,21,19614,12,0,0,Mortgage,370,0.1602987115890304,4,3,0.4740990225445839,0,Home,0,22,4,16295,1035,42199,257118,2020.9166666666667,0.8010812472867317,3,8005,0.210114,0.186624174028717,1804.400543520162,1.0759476525603868,0,60.0
2019-06-13,43,78910,580,Unemployed,High School,20,8723,48,0,0,Rent,241,0.2895714242477795,4,1,0.294661591398324,0,Auto,0,17,4,2095,120,392577,69909,6575.833333333333,0.8454181988927792,6,322668,0.213723,0.2452366211277802,286.91699673702715,0.0802813833588179,0,52.0
2019-06-15,47,26417,632,Unemployed,High School,25,32006,60,Divorced,0,Mortgage,305,0.1674652357710601,1,2,0.2223456376005738,0,Auto,0,26,27,7969,2468,19390,15294,2201.4166666666665,0.7147990678195728,3,4096,0.221006,0.2583001975938891,955.0565122642888,0.5723843792698439,0,53.0
2019-06-17,39,58617,625,Employed,High School,19,55682,60,0,3,Mortgage,625,0.207993694969731,1,1,0.790788052019775,0,Auto,0,22,18,1648,1142,42687,8259,4884.75,0.6842634963853803,2,34428,0.248182,0.2403451911176347,1602.973724325371,0.4561080350735189,0,55.0
2019-06-20,40,15000,566,Employed,High School,19,35366,36,1,0,Own,582,0.3702694120469166,3,1,0.097085063581589,0,Auto,0,17,13,19935,346,96623,78278,1250.0,0.9198752022376968,7,18345,0.237366,0.2211122204112401,1352.679324254743,1.5477434594037944,0,52.0
2019-06-22,35,101205,506,Employed,High School,14,24077,60,0,3,Rent,499,0.1682294980919263,2,0,0.0815084664492361,0,Auto,0,33,25,4761,1186,145502,13889,8433.75,0.8277980563052677,1,131613,0.2760769999999999,0.2483460527108864,704.3590937992824,0.1426837520437862,1,35.2
2019-06-23,52,41332,565,Employed,High School,25,28642,24,1,1,Rent,248,0.3166488116269462,4,1,0.2171530600560077,0,Other,0,31,8,14924,3507,18431,156844,3444.333333333333,0.7969864898682332,5,8752,0.2211419999999999,0.2114967446808348,1473.8943317784222,0.49992093248188,0,54.0
2019-06-26,26,49548,504,Employed,High School,3,34399,36,0,2,Mortgage,425,0.2736062537822916,2,1,0.3144139189956796,0,Debt Consolidation,0,20,15,2019,681,21562,62877,4129.0,0.7852720793471833,5,4708,0.2673989999999999,0.2802167913131412,1423.268971981464,0.4476311387700324,0,55.0
2019-06-29,18,26317,501,Employed,High School,0,38059,120,1,2,Rent,223,0.0929466051433077,1,3,0.2709752182766849,0,Education,1,36,26,983,145,21478,75429,2193.083333333333,0.8054779418840962,7,6179,0.342559,0.3685206947985764,1200.6383061723714,0.6491492067510908,0,59.0
2019-07-02,37,39872,557,Employed,High School,14,42185,12,1,4,Rent,269,0.1008794684816964,3,0,0.1833444386213602,0,Auto,0,29,14,2017,766,17039,54378,3322.6666666666665,0.7679094221221624,4,9672,0.228685,0.2373973069472179,3983.685071182365,1.2799012052113858,0,50.0
2019-07-08,43,29315,548,Unemployed,High School,20,36063,60,0,4,Mortgage,351,0.2104052281381726,2,2,0.1866695208145399,0,Auto,0,27,2,869,2760,32147,32069,2442.9166666666665,0.7459929535431032,5,4566,0.267063,0.2136504,983.045227122,0.5460870791562,0,59.0
2019-07-17,50,27549,571,Employed,High School,26,26843,36,1,1,Rent,466,0.1256596862742818,4,1,0.4285731951307846,0,Other,0,22,1,1559,2765,33224,19487,2295.75,0.6313418027419392,5,13737,0.226343,0.2391252903228411,1051.8950351518824,0.6611761015580453,0,61.0
2019-07-22,27,68021,547,Employed,High School,4,25477,84,1,1,Own,311,0.2206850944682852,3,0,0.1976435076905192,0,Auto,0,25,23,3943,4788,14858,15215,5668.416666666667,0.7998389565878896,7,10054,0.276977,0.2351747009879567,620.9146087940567,0.1644047471446859,0,50.0
2019-07-25,40,28024,540,Employed,High School,16,41317,24,1,1,Mortgage,175,0.5660369817648445,6,0,0.3664677782661655,0,Home,0,20,25,5969,581,30443,14300,2335.333333333333,0.7032119226161027,3,16143,0.2463169999999999,0.2306876603674882,2165.318724275506,1.0021347663183726,0,57.0
2019-07-29,49,45667,586,Employed,High School,29,15832,48,Divorced,5,Mortgage,775,0.0676977023976371,2,0,0.2155294081185098,0,Debt Consolidation,0,28,5,1052,3209,57755,19046,3805.5833333333335,0.943089513541497,6,38709,0.217832,0.2612919651324052,534.9638208816605,0.3442215571546176,0,54.0
2019-07-30,18,29145,595,Self-Employed,High School,0,21836,72,1,0,Mortgage,344,0.3385080742590425,0,3,0.1659093783107005,0,Education,0,27,5,2668,976,52769,35582,2428.75,0.9021689935026626,5,17187,0.239336,0.2528058104117606,591.9652951015441,0.3853691384875117,0,57.0
2019-08-10,34,47633,610,Employed,High School,16,19856,24,1,5,Rent,425,0.1896189608819363,2,1,0.1250687553052243,0,Education,0,28,4,1798,332,287756,9735,3969.4166666666665,0.8345170157507908,5,278021,0.189856,0.2020359391645558,1012.5630170885192,0.362159767494431,0,44.0
2019-08-12,49,72613,618,Employed,High School,24,17923,36,Divorced,3,Mortgage,745,0.2920057678932796,3,2,0.3839134540107248,0,Debt Consolidation,0,28,9,4716,159,37365,2067,6051.083333333333,0.8552925449650911,9,35298,0.193923,0.2170852150212777,681.7878284461349,0.2357904774813548,0,52.0
2019-08-17,44,24270,584,Employed,High School,20,34423,48,0,3,Rent,546,0.0638391614041865,1,1,0.247189844895842,1,Auto,0,20,15,771,8221,20338,20514,2022.5,0.6867985855485087,4,3256,0.237423,0.2541289001155281,1149.3092945097887,0.8382246202767806,0,65.0
2019-08-18,52,37808,543,Unemployed,High School,29,28006,36,Divorced,0,Rent,575,0.0533244889487932,0,2,0.1453095126407995,0,Debt Consolidation,0,23,14,2158,3951,8380,86710,3150.6666666666665,0.8655839457394071,10,9426,0.241506,0.2444533796073976,1105.3144964918542,0.5333203014680028,0,53.0
